2021.7.06,Helmet Insure,HELMET,HELMET-HSC,18,BSC,0x948d2a81086A075b3130BAc19e4c6DEe1D2E3fE8,0x7f72cd634a5acf7396e418bd805222861acd11e90085c7781a9511c9b05b9a58,0x79EAa9c39D42Fb4e5C3011d108AAeD490413f416,,,,,,,,,,,,
2021.7.06,Sora,XOR,XOR-HSC,18,ETH,0x40fd72257597aa14c7231a7b1aaa29fce868f677,0x08987ef1e9d1dd9b72b603634a8ba996b0559042fadadf5540aa99974ec07404,0x6024eBf75c0A220a7aEB99AC9d2C495A0f06A9BF,,,,,,,,,,,,
2021.7.06,Alchemix,ALCX,ALCX-HSC,18,ETH,0xdbdb4d16eda451d0503b854cf79d55697f90c8df,0xe84040554f19b7a6bf0d523192307ecff7b6786c67f0a080c2af090092266502,0x79720f2Ef2B311794A6162486213e6BFBECa7562,,,,,,,,,,,,
2021.7.06,Aave,AAVE,AAVE-HSC,18,ETH,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,0xab7bc7c54238bf2059492fbcb59ad797f4262c3546e90f5b97d2b12b389ab767,0xAb2d0Efe8e635134C473e504d29D654C4F5d8575,,,,,,,,,,,,
2021.7.06,DFI.money,YFII,YFII-HSC,18,ETH,0xa1d0e215a23d7030842fc67ce582a6afa3ccab83,0x5faa23fa302b8a0a22a3de03ccbf570d7d8d1512023cb65609392f88b2bf4bbc,0x8283106A541bb3554A7dAb1B7e5428b0E075Bb28,,,,,,,,,,,,
2021.7.06,Tokenlon,LON,LON-HSC,18,ETH,0x0000000000095413afC295d19EDeb1Ad7B71c952,0x98b81a39d72d55e82eee67a3510f82a370ce9d7bc77f35ee2e4f134e34dfe29c,0x8a31BE26A849681D58a3f2725badC466Cfd1c7A0,,,,,,,,,,,,
2021.7.06,本体,ONT,ONT-HSC,18,ONT,未知,0x03eadc9265f60860261e7dec8295439aa3677e547fcec19a56b0bcd62aeca6a0,0x5037258F958Cf6487aA0114E718783DD35Fc9c8B,,,,,,,,,,,,
2021.7.06,Conflux,CFX,CFX-HSC,18,CFX,未知,0x136cbcf49535c0a3ac30654962f496756e5f5745bf35f63e5369e5991bbec5f2,0x8d3B2c72b67aA9AE67ae472Cef32CeBEeDC785eb,,,,,,,,,,,,
2021.7.06,Ethernity,ERN,ERN-HSC,18,ETH,0xbbc2ae13b23d715c30720f079fcd9b4a74093505,0x55fcb81587bb5cca719d8bc3323c28b4c1c49a86de2711b7fb2bf0a5f4b2b61f,0xA5f82C1281c5e993e021e511DD65848e8e3603d1,,,,,,,,,,,,
2021.7.06,Ontology Gas,ONG,ONG-HSC,18,ONT,未知,0xd5bb0df4bc0ce1e64e8c115cd2953de58124741936a8e9e5ef91de410b886f7c,0x3AB3c758E867BDF29D9C2Cf1F94B558E95F6e304,,,,,,,,,,,,
2021.7.06,Big Data Protocol,BDP,BDP-HSC,18,ETH,0xf3dcbc6D72a4E1892f7917b7C43b74131Df8480e,0xf48dc1224623d7f27274a00e2e3813c3f96802ee2f7dde6f846bc7dffd58c4a8,0x241F0dCf7FD8792be5dD96F342ffB2cB200dFe37,,,,,,,,,,,,
2021.7.06,Marlin,POND,POND-HSC,18,ETH,0x57b946008913b82e4df85f501cbaed910e58d26c,0x309b0181cac441cd569a6e1d3e1100ebc7996ba37896c4aa7d22b0d0ab9479e6,0x6EBfD0459be9E3D41c87085fC95BCb0a93B7f1B3,,,,,,,,,,,,
2021.7.06,Smooth Love Potion,SLP,SLP-HSC,18,ETH,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,0x760807891ec1c38153bb3eb23b5f1d58d97f1afe59b1d77071eb2aed01ee24f8,0x2ABB8c62e13520f66f25072E27774c395bbA3BF0,,,,,,,,,,,,
2021.7.06,Shadows,DOWS,DOWS-HSC,18,ETH,0x661ab0ed68000491d98c796146bcf28c20d7c559,0xb26ff06ad8710a0a29773db8bb0f8d6239f3840e670aa42814b1e377cf46e373,0x4aB0A241F1f3Ae6c556CF81b899524701fEf9384,,,,,,,,,,,,
2021.7.06,Synthetix,SNX,SNX-HSC,18,ETH,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,0x48793d21860a959e976607a0705427178b9f68101b0f7904bda977b2c5b13566,0x49367D8812bB223819d078d4ed32995A5B14805c,,,,,,,,,,,,
2021.7.06,Compound,COMP,COMP-HSC,18,ETH,0xc00e94cb662c3520282e6f5717214004a7f26888,0x63a452a1cb396658effaa12c529c79d94cb1a652b4acb514f77822dc9c0268a5,0x45b5a3fcF6a7AE0CDbDfa1c129B9B1B4E06b0412,,,,,,,,,,,,
2021.7.06,THORChain,RUNE,RUNE-HSC,18,BNB,未知,0x3ed65b43d59cc3a107045cae6efd13d3a3676bcc320c9afcf1e6da51da8aac25,0x87713A385D0dFc5Acdce4984210F94E94c56A60b,,,,,,,,,,,,
2021.7.06,Avalanche,AVAX,AVAX-HSC,18,AVAX,未知,0xbfdb627739d754562e3182ffec4633a9226719cba964b2b7f8646bb46e3e6322,0x9DC3eA39736451386D43BcB20616fd6F32225671,,,,,,,,,,,,
2021.7.06,Harvest,FARM,FARM-HSC,18,ETH,0xa0246c9032bc3a600820415ae600c6388619a14d,0xf5c63676b88927a08f4a362bfec93f3f774c971ae6014df61b793b17d5c22c5f,0x914445672F65e045AE3C032F95F12B994A171548,,,,,,,,,,,,
2021.7.06,0x协议,ZRX,ZRX-HSC,18,ETH,0xe41d2489571d322189246dafa5ebde1f4699f498,0x5f73b033211b7dcaf47a9ad22592744462677e3aaf5cad0c42c5cdf6dd6235c3,0xA1cB902f439589ed7dDAa47aFF1E15caa734050D,,,,,,,,,,,,
2021.7.06,InsurAce,INSUR,INSUR-HSC,18,ETH,0x544c42fBB96B39B21DF61cf322b5EDC285EE7429,0xb63c60555d02a71273115355204f5d4e18462d6048df8c3a5b7dd9715b6a155f,0x152f8e67A53a37F732Ef344c291857fb2ADf69D7,,,,,,,,,,,,
2021.7.06,ARMOR,ARMOR,ARMOR-HSC,18,ETH,0x1337def16f9b486faed0293eb623dc8395dfe46a,0xddb4c573d3b38311e66253dd463a02089083f0d3d06d5763444a728aa541ffdb,0x0A850b50B12f8cF505C021FDbcAcB69E7c0ACE25,,,,,,,,,,,,
2021.7.06,Solana,SOL,SOL-HSC,18,SOL,未知,0xa252c5f12f80f7f67924849e4bc68921dfafef15340bac64d42f03a05c5e47db,0xbB680D2672b369d39FaC17487Be8dFc44DD42053,,,,,,,,,,,,
2021.7.06,Tornado Cash,TORN,TORN-HSC,18,ETH,0x77777feddddffc19ff86db637967013e6c6a116c,0x5c5ac2f80cd17017820edd3030290f33ea3e7fea7c5b76502dc62ef8c948151a,0xe3B76e6554135349A49F60C5be21759c21138Ce4,,,,,,,,,,,,
